jid;LastName;FirstName;Gender;CourtType;President;Party 
270;Broderick;Vincent;Male;U.S. District Court;Gerald Ford;Republican
3413;Brodie;Margo;Female;U.S. District Court;Barack Obama;Democratic
271;Brody;Anita;Female;U.S. District Court;George H.W. Bush;Republican
272;Brody;Morton;Male;U.S. District Court;George H.W. Bush;Republican
273;Bronson;Isaac;Male;U.S. District Court;James K. Polk;Democratic
274;Brooks;Gene;Male;U.S. District Court;Jimmy Carter;Democratic
275;Brooks;George;Male;U.S. District Court;Andrew Johnson;Democratic
276;Brooks;Henry;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3509;Brooks;Timothy;Male;U.S. District Court;Barack Obama;Democratic
4477666;Broomes;John;Male;U.S. District Court;Donald J. Trump;Republican
277;Broomfield;Robert;Male;U.S. District Court;Ronald Reagan;Republican
278;Brorby;Wade;Male;U.S. Court of Appeals;Ronald Reagan;Republican
279;Brotman;Stanley;Male;U.S. District Court;Gerald Ford;Republican
280;Brown;Addison;Male;U.S. District Court;James A. Garfield;Republican
2840;Brown;Anna;Female;U.S. District Court;William J. Clinton;Democratic
281;Brown;Arthur;Male;U.S. District Court;Grover Cleveland;Democratic
282;Brown;Bailey;Male;U.S. District Court;John F. Kennedy;Democratic
3495;Brown;Debra;Female;U.S. District Court;Barack Obama;Democratic
283;Brown;Garrett;Male;U.S. District Court;Ronald Reagan;Republican
3303;Brown;George;Male;Other;None (reassignment);None (reassignment)
284;Brown;Henry;Male;U.S. District Court;Ulysses Grant;Republican
3088;Brown;Janice;Female;U.S. Court of Appeals;George W. Bush;Republican
285;Brown;John;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
4028216;Brown;Michael;Male;U.S. District Court;Donald J. Trump;Republican
286;Brown;Morgan;Male;U.S. District Court;Andrew Jackson;Democratic
3387;Brown;Nannette;Female;U.S. District Court;Barack Obama;Democratic
287;Brown;Paul;Male;U.S. District Court;Ronald Reagan;Republican
288;Brown;Robert;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
289;Brown;Wesley;Male;U.S. District Court;John F. Kennedy;Democratic
3023;Browning;James;Male;U.S. District Court;George W. Bush;Republican
290;Browning;James;Male;U.S. Court of Appeals;John F. Kennedy;Democratic
291;Browning;William;Male;U.S. District Court;Ronald Reagan;Republican
3490;Bruce;Colin;Male;U.S. District Court;Barack Obama;Democratic
292;Bruce;John;Male;U.S. District Court;Ulysses Grant;Republican
293;Bruchhausen;Walter;Male;U.S. District Court;Dwight D. Eisenhower;Republican
294;Brunetti;Melvin;Male;U.S. Court of Appeals;Ronald Reagan;Republican
295;Bryan;Albert;Male;U.S. District Court;Harry S Truman;Democratic
296;Bryan;Albert;Male;U.S. District Court;Richard M. Nixon;Republican
297;Bryan;Frederick;Male;U.S. District Court;Dwight D. Eisenhower;Republican
298;Bryan;George;Male;U.S. District Court;Andrew Johnson;Democratic
299;Bryan;Nathan;Male;U.S. Court of Appeals;Woodrow Wilson;Democratic
300;Bryan;Robert;Male;U.S. District Court;Ronald Reagan;Republican
301;Bryant;David;Male;U.S. District Court;Benjamin Harrison;Republican
302;Bryant;Frederick;Male;U.S. District Court;Calvin Coolidge;Republican
303;Bryant;Randolph;Male;U.S. District Court;Herbert Hoover;Republican
3144;Bryant;Vanessa;Female;U.S. District Court;George W. Bush;Republican
304;Bryant;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
305;Bryson;William;Male;U.S. Court of Appeals;William J. Clinton;Democratic
306;Bua;Nicholas;Male;U.S. District Court;Jimmy Carter;Democratic
307;Buchmeyer;Jerry;Male;U.S. District Court;Jimmy Carter;Democratic
2838;Buchwald;Naomi;Female;U.S. District Court;William J. Clinton;Democratic
308;Bucklew;Susan;Female;U.S. District Court;William J. Clinton;Democratic
309;Buckley;James;Male;U.S. Court of Appeals;Ronald Reagan;Republican
310;Bucklo;Elaine;Female;U.S. District Court;William J. Clinton;Democratic
311;Buckwalter;Ronald;Male;U.S. District Court;George H.W. Bush;Republican
312;Bue;Carl;Male;U.S. District Court;Richard M. Nixon;Republican
313;Buffington;Joseph;Male;U.S. District Court;Benjamin Harrison;Republican
314;Bullock;Frank;Male;U.S. District Court;Ronald Reagan;Republican
315;Bullock;Jonathan;Male;U.S. District Court;Abraham Lincoln;Republican
3116;Bumb;Renee;Female;U.S. District Court;George W. Bush;Republican
316;Bunn;Romanzo;Male;U.S. District Court;Rutherford B. Hayes;Republican
2919;Bunning;David;Male;U.S. District Court;George W. Bush;Republican
317;Bunton;Lucius;Male;U.S. District Court;Jimmy Carter;Democratic
318;Burciaga;Juan;Male;U.S. District Court;Jimmy Carter;Democratic
319;Burger;Warren;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
320;Burgess;Franklin;Male;U.S. District Court;William J. Clinton;Democratic
3096;Burgess;Timothy;Male;U.S. District Court;George W. Bush;Republican
321;Burke;Harold;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
5373561;Burke;Liles;Male;U.S. District Court;Donald J. Trump;Republican
322;Burke;Lloyd;Male;U.S. District Court;Dwight D. Eisenhower;Republican
323;Burns;Ellen;Female;U.S. District Court;Jimmy Carter;Democratic
324;Burns;James;Male;U.S. District Court;Richard M. Nixon;Republican
3033;Burns;Larry;Male;U.S. District Court;George W. Bush;Republican
325;Burns;Louis;Male;U.S. District Court;Calvin Coolidge;Republican
326;Burns;Owen;Male;U.S. District Court;Harry S Truman;Democratic
327;Burns;Waller;Male;U.S. District Court;Theodore Roosevelt;Republican
328;Burrage;Billy;Male;U.S. District Court;William J. Clinton;Democratic
329;Burrell;Garland;Male;U.S. District Court;George H.W. Bush;Republican
3581;Burroughs;Allison;Female;U.S. District Court;Barack Obama;Democratic
330;Burrows;Warren;Male;U.S. District Court;Calvin Coolidge;Republican
331;Burton;Harold;Male;Supreme Court;Harry S Truman;Democratic
2925;Bury;David;Male;U.S. District Court;George W. Bush;Republican
3114866;Bush;John;Male;U.S. Court of Appeals;Donald J. Trump;Republican
332;Busteed;Richard;Male;U.S. District Court;Abraham Lincoln;Republican
333;Butler;Algernon;Male;U.S. District Court;Dwight D. Eisenhower;Republican
334;Butler;Charles;Male;U.S. District Court;Ronald Reagan;Republican
335;Butler;Pierce;Male;Supreme Court;Warren G. Harding;Republican
336;Butler;William;Male;U.S. District Court;Rutherford B. Hayes;Republican
2787;Buttram;H.;Male;U.S. District Court;William J. Clinton;Democratic
337;Butzner;John;Male;U.S. District Court;John F. Kennedy;Democratic
2981;Bybee;Jay;Male;U.S. Court of Appeals;George W. Bush;Republican
2852;Bye;Kermit;Male;U.S. Court of Appeals;William J. Clinton;Democratic
338;Byers;Mortimer;Male;U.S. District Court;Herbert Hoover;Republican
339;Byrd;Charles;Male;U.S. District Court;Thomas Jefferson;Jeffersonian Republican
341;Byrne;William;Male;U.S. District Court;Richard M. Nixon;Republican
340;Byrne;William;Male;U.S. District Court;Harry S Truman;Democratic
342;Byrnes;James;Male;Supreme Court;Franklin D. Roosevelt;Democratic
3550;Byron;Paul;Male;U.S. District Court;Barack Obama;Democratic
343;Cabot;Ted;Male;U.S. District Court;Lyndon B. Johnson;Democratic
344;Cabranes;Jos�;Male;U.S. District Court;Jimmy Carter;Democratic
345;Cacheris;James;Male;U.S. District Court;Ronald Reagan;Republican
346;Cadwalader;John;Male;U.S. District Court;James Buchanan;Democratic
347;Caffey;Francis;Male;U.S. District Court;Herbert Hoover;Republican
348;Caffrey;Andrew;Male;U.S. District Court;Dwight D. Eisenhower;Republican
349;Cahill;Clyde;Male;U.S. District Court;Jimmy Carter;Democratic
350;Cahn;Edward;Male;U.S. District Court;Gerald Ford;Republican
351;Caillouet;Adrian;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
6631566;Cain;James;Male;U.S. District Court;Donald J. Trump;Republican
3386;Cain;Timothy;Male;U.S. District Court;Barack Obama;Democratic
352;Calabresi;Guido;Male;U.S. Court of Appeals;William J. Clinton;Democratic
353;Caldwell;Alexander;Male;U.S. District Court;John Quincy Adams;Jeffersonian Republican
354;Caldwell;Henry;Male;U.S. District Court;Abraham Lincoln;Republican
2894;Caldwell;Karen;Female;U.S. District Court;George W. Bush;Republican
355;Caldwell;William;Male;U.S. District Court;Ronald Reagan;Republican
356;Call;Rhydon;Male;U.S. District Court;Woodrow Wilson;Democratic
3002;Callahan;Consuelo;Female;U.S. Court of Appeals;George W. Bush;Republican
357;Callister;Marion;Male;U.S. District Court;Gerald Ford;Republican
358;Cambridge;William;Male;U.S. District Court;Ronald Reagan;Republican
359;Cameron;Benjamin;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
360;Camp;Jack;Male;U.S. District Court;Ronald Reagan;Republican
3011;Campbell;David;Male;U.S. District Court;George W. Bush;Republican
3236;Campbell;Edward;Male;Other;Woodrow Wilson;Democratic
361;Campbell;John;Male;Supreme Court;Franklin Pierce;Democratic
362;Campbell;John;Male;U.S. District Court;Andrew Jackson;Democratic
363;Campbell;Levin;Male;U.S. District Court;Richard M. Nixon;Republican
364;Campbell;Marcus;Male;U.S. District Court;Warren G. Harding;Republican
365;Campbell;Ralph;Male;U.S. District Court;Theodore Roosevelt;Republican
366;Campbell;Tena;Female;U.S. District Court;William J. Clinton;Democratic
367;Campbell;Todd;Male;U.S. District Court;William J. Clinton;Democratic
368;Campbell;William;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
4027846;Campbell;William;Male;U.S. District Court;Donald J. Trump;Republican
369;Campos;Santiago;Male;U.S. District Court;Jimmy Carter;Democratic
370;Canby;William;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
2692;Cancio;Hiram;Male;U.S. District Court;Lyndon B. Johnson;Democratic
371;Cannella;John;Male;U.S. District Court;John F. Kennedy;Democratic
372;Cant;William;Male;U.S. District Court;Warren G. Harding;Republican
3487;Caproni;Valerie;Female;U.S. District Court;Barack Obama;Democratic
2720;Caputo;A.;Male;U.S. District Court;William J. Clinton;Democratic
373;Cardamone;Richard;Male;U.S. Court of Appeals;Ronald Reagan;Republican
3018;Cardone;Kathleen;Female;U.S. District Court;George W. Bush;Republican
374;Cardozo;Benjamin;Male;Supreme Court;Herbert Hoover;Republican
375;Carland;John;Male;U.S. District Court;Grover Cleveland;Democratic
3200;Carman;Gregory;Male;Other;Ronald Reagan;Republican
377;Carnes;Edward;Male;U.S. Court of Appeals;George H.W. Bush;Republican
378;Carnes;Julie;Female;U.S. District Court;George H.W. Bush;Republican
2994;Carney;Cormac;Male;U.S. District Court;George W. Bush;Republican
3375;Carney;Susan;Female;U.S. Court of Appeals;Barack Obama;Democratic
379;Carpenter;George;Male;U.S. District Court;William H. Taft;Republican
380;Carpenter;George;Male;U.S. District Court;Chester A. Arthur;Republican
381;Carr;Charles;Male;U.S. District Court;John F. Kennedy;Democratic
382;Carr;George;Male;U.S. District Court;Jimmy Carter;Democratic
383;Carr;James;Male;U.S. District Court;William J. Clinton;Democratic
384;Carr;Patrick;Male;U.S. District Court;Jimmy Carter;Democratic
385;Carrigan;James;Male;U.S. District Court;Jimmy Carter;Democratic
386;Carroll;Earl;Male;U.S. District Court;Jimmy Carter;Democratic
4625001;Carson;Joel;Male;U.S. Court of Appeals;Donald J. Trump;Republican
387;Carswell;George;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3406;Carter;Andrew;Male;U.S. District Court;Barack Obama;Democratic
2792;Carter;David;Male;U.S. District Court;William J. Clinton;Democratic
389;Carter;Gene;Male;U.S. District Court;Ronald Reagan;Republican
390;Carter;James;Male;U.S. District Court;Harry S Truman;Democratic
391;Carter;Oliver;Male;U.S. District Court;Harry S Truman;Democratic
392;Carter;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
393;Cartter;David;Male;U.S. District Court;Abraham Lincoln;Republican
394;Casellas;Salvador;Male;U.S. District Court;William J. Clinton;Democratic
3237;Casey;Joseph;Male;Other;Abraham Lincoln;Republican
2721;Casey;Richard;Male;U.S. District Court;William J. Clinton;Democratic
395;Cashin;John;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3340;Casper;Denise;Female;U.S. District Court;Barack Obama;Democratic
2940;Cassell;Paul;Male;U.S. District Court;George W. Bush;Republican
396;Cassibry;Fred;Male;U.S. District Court;Lyndon B. Johnson;Democratic
397;Castagna;William;Male;U.S. District Court;Jimmy Carter;Democratic
3029;Castel;P.;Male;U.S. District Court;George W. Bush;Republican
398;Castillo;Rub�n;Male;U.S. District Court;William J. Clinton;Democratic
399;Castle;Latham;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
400;Catron;John;Male;Supreme Court;Andrew Jackson;Democratic
401;Caulfield;Barbara;Female;U.S. District Court;George H.W. Bush;Republican
402;Cauthron;Robin;Female;U.S. District Court;George H.W. Bush;Republican
403;Cavanah;Charles;Male;U.S. District Court;Calvin Coolidge;Republican
2880;Cavanaugh;Dennis;Male;U.S. District Court;William J. Clinton;Democratic
2890;Cebull;Richard;Male;U.S. District Court;George W. Bush;Republican
3376;Cecchi;Claire;Female;U.S. District Court;Barack Obama;Democratic
404;Cecil;Lamar;Male;U.S. District Court;Dwight D. Eisenhower;Republican
405;Cecil;Lester;Male;U.S. District Court;Dwight D. Eisenhower;Republican
406;Cedarbaum;Miriam;Female;U.S. District Court;Ronald Reagan;Republican
407;Celebrezze;Anthony;Male;U.S. Court of Appeals;Lyndon B. Johnson;Democratic
2950;Cercone;David;Male;U.S. District Court;George W. Bush;Republican
408;Cerezo;Carmen;Female;U.S. District Court;Jimmy Carter;Democratic
3107;Chagares;Michael;Male;U.S. Court of Appeals;George W. Bush;Republican
409;Chambers;Richard;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2722;Chambers;Robert;Male;U.S. District Court;William J. Clinton;Democratic
410;Chandler;Stephen;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3342;Chang;Edmond;Male;U.S. District Court;Barack Obama;Democratic
411;Chapman;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
3475;Chappell;Sheri;Female;U.S. District Court;Barack Obama;Democratic
412;Chasanow;Deborah;Female;U.S. District Court;William J. Clinton;Democratic
413;Chase;Harrie;Male;U.S. Court of Appeals;Calvin Coolidge;Republican
414;Chase;Salmon;Male;Supreme Court;Abraham Lincoln;Republican
415;Chase;Samuel;Male;Supreme Court;George Washington;
417;Chatfield;Thomas;Male;U.S. District Court;Theodore Roosevelt;Republican
416;Chatigny;Robert;Male;U.S. District Court;William J. Clinton;Democratic
3372;Chen;Edward;Male;U.S. District Court;Barack Obama;Democratic
3460;Chen;Pamela;Female;U.S. District Court;Barack Obama;Democratic
3486;Chen;Raymond;Male;U.S. Court of Appeals;Barack Obama;Democratic
2714;Cheney;John;Male;U.S. District Court;William H. Taft;Republican
3003;Chertoff;Michael;Male;U.S. Court of Appeals;George W. Bush;Republican
2963;Chesler;Stanley;Male;U.S. District Court;George W. Bush;Republican
418;Chesney;Maxine;Female;U.S. District Court;William J. Clinton;Democratic
419;Chesnut;William;Male;U.S. District Court;Herbert Hoover;Republican
3510;Chhabria;Vince;Male;U.S. District Court;Barack Obama;Democratic
3290;Childs;Julianna;Female;U.S. District Court;Barack Obama;Democratic
420;Chilson;Olin;Male;U.S. District Court;Dwight D. Eisenhower;Republican
421;Chin;Denny;Male;U.S. District Court;William J. Clinton;Democratic
422;Chipman;Nathaniel;Male;U.S. District Court;George Washington;
423;Choate;Emett;Male;U.S. District Court;Dwight D. Eisenhower;Republican
424;Choate;William;Male;U.S. District Court;Rutherford B. Hayes;Republican
425;Cholakis;Con.;Male;U.S. District Court;Ronald Reagan;Republican
426;Choy;Herbert;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
3409;Christen;Morgan;Female;U.S. Court of Appeals;Barack Obama;Democratic
427;Christenberry;Herbert;Male;U.S. District Court;Harry S Truman;Democratic
428;Christensen;Albert;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3408;Christensen;Dana;Male;U.S. District Court;Barack Obama;Democratic
429;Christie;Sidney;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3528;Chuang;Theodore;Male;U.S. District Court;Barack Obama;Democratic
430;Churchill;James;Male;U.S. District Court;Gerald Ford;Republican
3543;Chutkan;Tanya;Female;U.S. District Court;Barack Obama;Democratic
431;Cindrich;Robert;Male;U.S. District Court;William J. Clinton;Democratic
432;Cire;George;Male;U.S. District Court;Jimmy Carter;Democratic
2780;Clabaugh;Harry;Male;U.S. District Court;William McKinley;Republican
433;Claiborne;Harry;Male;U.S. District Court;Jimmy Carter;Democratic
434;Clancy;John;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
435;Clarie;T.;Male;U.S. District Court;John F. Kennedy;Democratic
436;Clark;Bennett;Male;U.S. Court of Appeals;Harry S Truman;Democratic
437;Clark;Charles;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
438;Clark;Charles;Male;U.S. District Court;Grover Cleveland;Democratic
439;Clark;Charles;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
440;Clark;Chase;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
441;Clark;Daniel;Male;U.S. District Court;Andrew Johnson;Democratic
2960;Clark;Ron;Male;U.S. District Court;George W. Bush;Republican
442;Clark;Russell;Male;U.S. District Court;Jimmy Carter;Democratic
6489106;Clark;Stephen;Male;U.S. District Court;Donald J. Trump;Republican
443;Clark;Thomas;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
444;Clark;Tom;Male;Supreme Court;Harry S Truman;Democratic
445;Clark;William;Male;U.S. District Court;Calvin Coolidge;Republican
446;Clarke;John;Male;U.S. District Court;Woodrow Wilson;Democratic
447;Clarke;Joseph;Male;U.S. District Court;Gerald Ford;Republican
448;Clarke;Thurmond;Male;U.S. District Court;Dwight D. Eisenhower;Republican
449;Clary;Thomas;Male;U.S. District Court;Harry S Truman;Democratic
2723;Clay;Eric;Male;U.S. Court of Appeals;William J. Clinton;Democratic
450;Clay;Joseph;Male;U.S. District Court;George Washington;
451;Clayton;Claude;Male;U.S. District Court;Dwight D. Eisenhower;Republican
